seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
213000	3.260716253873291
214000	2.578003151841019
215000	2.278975878611144
216000	2.261146596252185
217000	2.012856512214390
218000	2.031625786058802
219000	1.837232331142360
220000	1.232270417534572
221000	1.154495652266848
222000	0.879085913637124
223000	0.777721751239673
224000	0.701570734081243
225000	0.801675715758068
226000	0.705563290196447
227000	0.646542089888689
228000	0.332356025200742
229000	0.341285267566845
230000	0.272038118090145
231000	0.209925575685250
232000	0.162352294688754
233000	0.194562145045653
234000	0.164368437928515
235000	0.086518133384985
236000	0.059887136667738
237000	0.030073106975824
238000	0.037526366610615
239000	0.022335288924577
240000	0.011730316162794
241000	0.010313749562585
242000	0.003374088983983
243000	0.002021645017429
244000	0.001527346454752
245000	0.000760188529849
246000	0.000245252732060
247000	0.000352726267560
248000	0.000058579290051
249000	0.000041798050913
250000	0.000014626551907
251000	0.000006333571121
252000	0.000001923429806
253000	0.000001666303942
254000	0.000000416478316
255000	0.000000224059751
256000	0.000000118798027
257000	0.000000049924621
258000	0.000000034639953
259000	0.000000010271411
260000	0.000000004919773
261000	0.000000002575795
262000	0.000000000950040
263000	0.000000000255578
264000	0.000000000202355
265000	0.000000000087138
266000	0.000000000053155
267000	0.000000000018717
268000	0.000000000013240
269000	0.000000000003896
270000	0.000000000002531
271000	0.000000000000761
272000	0.000000000000347
273000	0.000000000000152
273600	0.000000000000085
last result:	(1.0000000018423798,1.0000000054154854,1.0000000002342424,1.000000000860337,1.000000002380251,1.000000000729837,1.000000002248094,0.9999999980387474,0.9999999972524624,0.9999999970249179,0.9999999958314811,1.0000000026372615,1.000000002864595,1.0000000024639477,0.9999999995227962,1.0000000020018065,1.0000000008798786,1.0000000037073524,1.0000000004969951,1.000000002042166,1.000000000009623,1.00000000276345,1.0000000054882532,1.0000000008300018,1.000000000283188,1.0000000004957468,1.0000000058074752,1.0000000024259572,0.9999999994334902,0.9999999985037624,1.0000000012430226,1.0000000017582933,0.99999999789371,0.9999999991505502,1.0000000015002848,1.0000000019036415,1.0000000085938008,1.000000014041736,1.00000003442007,1.0000000674601464)
